Data;Produto;Quantidade;Valor;Região
29/08/2024;Marcador;23;172.19;Sergipe
29/08/2024;Agenda;6;81.98;Mato Grosso
29/08/2024;Caneta;75;99.42;Amapá
29/08/2024;Caderno;59;26.63;Maranhão
30/08/2024;Estojo;50;81.23;Espírito Santo
30/08/2024;Estojo;88;155.13;Roraima
30/08/2024;Agenda;69;29.54;Amazonas
30/08/2024;Marcador;6;44.83;Acre
30/08/2024;Caneta;3;74.35;Santa Catarina
30/08/2024;Régua;85;136.2;Pernambuco
30/08/2024;Caderno;58;15.04;Pará
30/08/2024;Caderno;20;147.21;Rio Grande do Norte
30/08/2024;Estojo;41;97.89;Roraima
30/08/2024;Borracha;32;195.94;Amapá
30/08/2024;Caderno;79;153.98;Santa Catarina
30/08/2024;Régua;64;22.94;Amapá
30/08/2024;Régua;14;153.48;Tocantins
30/08/2024;Caderno;31;34.66;Roraima
31/08/2024;Marcador;90;112.28;Tocantins
31/08/2024;Régua;36;152.6;Bahia
31/08/2024;Caderno;12;171.37;Paraná
31/08/2024;Régua;24;109.45;Rio de Janeiro
31/08/2024;Caderno;3;164.17;Rio de Janeiro
31/08/2024;Lápis;54;113.75;Sergipe
31/08/2024;Marcador;94;77.29;Rio Grande do Sul
31/08/2024;Estojo;3;6.67;Paraná
31/08/2024;Régua;47;149.24;Pernambuco
31/08/2024;Estojo;32;60.69;Espírito Santo
31/08/2024;Régua;93;31.3;Acre
31/08/2024;Caderno;46;95.33;Mato Grosso
01/09/2024;Lápis;86;135.63;Acre
01/09/2024;Marcador;75;62.63;Santa Catarina
01/09/2024;Estojo;24;61.57;Pernambuco
01/09/2024;Marcador;70;133.25;Distrito Federal
01/09/2024;Régua;95;24.32;Paraíba
01/09/2024;Borracha;35;167.55;Pará
01/09/2024;Caneta;82;128.11;Rondônia
01/09/2024;Agenda;83;8.83;Bahia
01/09/2024;Caderno;26;166.1;Rondônia
01/09/2024;Borracha;87;196.58;Roraima
01/09/2024;Caneta;24;147.99;Paraná
02/09/2024;Marcador;46;164.24;Goiás
02/09/2024;Marcador;4;67.36;Mato Grosso do Sul
02/09/2024;Caneta;2;118.15;Bahia
02/09/2024;Caderno;13;173.44;Ceará
02/09/2024;Estojo;90;107.9;Mato Grosso
02/09/2024;Borracha;48;122.8;São Paulo
02/09/2024;Agenda;20;142.85;Amazonas
02/09/2024;Agenda;3;88.82;Santa Catarina
02/09/2024;Estojo;48;168.42;Goiás
02/09/2024;Marcador;4;34.94;Rondônia
02/09/2024;Caderno;35;136.19;Piauí
02/09/2024;Agenda;94;179.36;Distrito Federal
02/09/2024;Lápis;77;75.88;Amazonas
02/09/2024;Estojo;43;134.75;Rio Grande do Sul
03/09/2024;Estojo;87;70.43;Goiás
03/09/2024;Estojo;57;81;Minas Gerais
03/09/2024;Borracha;79;188.92;Amazonas
03/09/2024;Agenda;92;194.29;Distrito Federal
03/09/2024;Borracha;93;147.99;Amazonas
03/09/2024;Caneta;91;184.31;Sergipe
03/09/2024;Caderno;13;156.67;Santa Catarina
03/09/2024;Borracha;27;149.38;Amazonas
04/09/2024;Marcador;86;87.04;Rio Grande do Norte
04/09/2024;Régua;89;173.63;Goiás
04/09/2024;Caneta;22;20.32;Ceará
04/09/2024;Caderno;86;66.03;Maranhão
04/09/2024;Lápis;34;75.36;Acre
04/09/2024;Agenda;28;186.77;Maranhão
04/09/2024;Caderno;87;138.77;Goiás
04/09/2024;Caneta;77;62.82;Amapá
04/09/2024;Borracha;23;10.98;Pará
04/09/2024;Caderno;64;37.05;Maranhão
04/09/2024;Estojo;92;95.81;Rio Grande do Sul
04/09/2024;Régua;13;6.6;Distrito Federal
04/09/2024;Lápis;30;93.62;Amazonas
05/09/2024;Caderno;54;106.1;Mato Grosso do Sul
05/09/2024;Caneta;87;188.69;Paraná
05/09/2024;Marcador;21;111.55;Roraima
05/09/2024;Lápis;37;99.22;Alagoas
05/09/2024;Caneta;61;178.07;Mato Grosso do Sul
05/09/2024;Estojo;7;29.85;Espírito Santo
05/09/2024;Marcador;49;112.58;Rondônia
05/09/2024;Agenda;42;113.02;Pará
05/09/2024;Caneta;78;10.11;Rondônia
06/09/2024;Estojo;49;52.02;Pará
06/09/2024;Marcador;66;6.37;Roraima
06/09/2024;Estojo;53;118.14;Tocantins
06/09/2024;Régua;6;105.15;Bahia
06/09/2024;Lápis;53;51.64;Rio de Janeiro
06/09/2024;Caderno;70;188.07;Mato Grosso do Sul
06/09/2024;Borracha;38;31.28;Paraíba
07/09/2024;Agenda;3;15.37;Bahia
07/09/2024;Estojo;30;126.6;São Paulo
07/09/2024;Caderno;89;110.68;Minas Gerais
07/09/2024;Agenda;98;42.29;Ceará
07/09/2024;Marcador;4;154.39;Tocantins
07/09/2024;Régua;10;56;Mato Grosso
07/09/2024;Marcador;2;24.44;Pará
07/09/2024;Lápis;33;29.92;Amapá
07/09/2024;Caneta;67;14.32;Rio Grande do Sul
07/09/2024;Marcador;68;26.58;Piauí
07/09/2024;Agenda;34;153.91;Goiás
07/09/2024;Borracha;39;179;Rio Grande do Norte
08/09/2024;Marcador;68;127.98;Rondônia
08/09/2024;Estojo;44;14.2;São Paulo
08/09/2024;Estojo;61;110.02;Sergipe
08/09/2024;Agenda;58;115.64;Roraima
08/09/2024;Estojo;78;144.67;São Paulo
08/09/2024;Lápis;75;11.68;Rio Grande do Norte
08/09/2024;Borracha;41;188.07;Distrito Federal
08/09/2024;Caderno;8;17.82;Roraima
08/09/2024;Caderno;20;37.74;Amapá
08/09/2024;Régua;40;174.81;Distrito Federal
08/09/2024;Régua;95;13.43;Pernambuco
08/09/2024;Régua;78;11.39;Pará
08/09/2024;Caderno;92;144.71;Goiás
09/09/2024;Borracha;88;28.89;Sergipe
09/09/2024;Estojo;76;34.98;Alagoas
09/09/2024;Caneta;47;13.37;Amapá
09/09/2024;Caderno;42;91.63;Amapá
09/09/2024;Lápis;89;164.21;Piauí
09/09/2024;Régua;4;52.82;Tocantins
09/09/2024;Caneta;10;20.59;Espírito Santo
09/09/2024;Caneta;8;21.06;Mato Grosso do Sul
09/09/2024;Marcador;41;125.86;Piauí
09/09/2024;Agenda;83;23.85;Ceará
10/09/2024;Borracha;76;170.94;Piauí
10/09/2024;Estojo;84;186.81;Acre
10/09/2024;Caneta;86;118.4;Rio Grande do Sul
10/09/2024;Marcador;28;72.94;Mato Grosso
10/09/2024;Lápis;65;149.44;Piauí
10/09/2024;Régua;93;122.9;Pará
10/09/2024;Borracha;3;82.57;Minas Gerais
10/09/2024;Caneta;41;9.27;Sergipe
10/09/2024;Borracha;15;196.2;Goiás
10/09/2024;Caderno;97;41.24;Rondônia
11/09/2024;Caneta;13;173.02;Amazonas
11/09/2024;Borracha;59;116.07;Pernambuco
11/09/2024;Agenda;89;195.58;Rio de Janeiro
11/09/2024;Marcador;72;151.61;Piauí
11/09/2024;Caderno;66;101.57;Rio Grande do Sul
11/09/2024;Régua;39;78.78;Acre
11/09/2024;Lápis;11;6.66;Paraná
12/09/2024;Lápis;35;75.8;Pernambuco
12/09/2024;Estojo;83;11.5;Mato Grosso
12/09/2024;Marcador;85;157.32;Goiás
12/09/2024;Estojo;14;7.7;São Paulo
12/09/2024;Régua;16;31.53;Amazonas
12/09/2024;Caneta;5;188.97;Rio Grande do Sul
12/09/2024;Régua;80;198.68;São Paulo
13/09/2024;Estojo;92;11.64;Rondônia
13/09/2024;Estojo;7;159.34;Mato Grosso do Sul
13/09/2024;Régua;86;169.92;Amazonas
13/09/2024;Lápis;30;74.75;Tocantins
13/09/2024;Marcador;15;43.51;Paraíba
13/09/2024;Marcador;69;158.51;Rio de Janeiro
13/09/2024;Borracha;35;163.31;São Paulo
13/09/2024;Caneta;49;70.63;Paraná
13/09/2024;Caneta;59;145.65;Alagoas
13/09/2024;Régua;37;34.22;Acre
13/09/2024;Agenda;23;197.51;Mato Grosso
13/09/2024;Caderno;99;73.12;Mato Grosso do Sul
13/09/2024;Agenda;40;118.64;Distrito Federal
14/09/2024;Lápis;19;133.67;Roraima
14/09/2024;Borracha;28;104.15;Mato Grosso do Sul
14/09/2024;Estojo;31;48.08;Pará
14/09/2024;Estojo;7;174.99;Minas Gerais
14/09/2024;Marcador;76;86.21;Alagoas
14/09/2024;Lápis;2;148.11;Pernambuco
14/09/2024;Estojo;80;99.81;Espírito Santo
14/09/2024;Borracha;56;18.03;Alagoas
14/09/2024;Caneta;69;168.53;Ceará
15/09/2024;Caneta;91;88.09;Rio Grande do Norte
15/09/2024;Caneta;62;197.75;Rio Grande do Sul
15/09/2024;Marcador;26;102.26;Maranhão
15/09/2024;Caderno;57;142.65;Paraná
15/09/2024;Régua;51;96.63;Alagoas
15/09/2024;Agenda;68;111.57;Acre
15/09/2024;Caneta;76;36.34;Pernambuco
15/09/2024;Caneta;12;114.4;Mato Grosso
15/09/2024;Agenda;52;118.57;Ceará
15/09/2024;Caneta;43;52.63;São Paulo
15/09/2024;Estojo;9;71.8;Amapá
16/09/2024;Lápis;23;141.54;Piauí
16/09/2024;Agenda;76;18.41;Distrito Federal
16/09/2024;Caderno;83;71.24;Rio Grande do Norte
16/09/2024;Marcador;15;96.12;Goiás
16/09/2024;Caderno;31;95.88;Maranhão
16/09/2024;Estojo;40;48.12;Sergipe
16/09/2024;Régua;93;32.17;Distrito Federal
16/09/2024;Agenda;55;106.25;Amazonas
16/09/2024;Agenda;67;179.88;Pará
16/09/2024;Estojo;91;9.57;Rio de Janeiro
17/09/2024;Estojo;80;112.6;Piauí
17/09/2024;Régua;58;139.35;Paraná
17/09/2024;Régua;33;43.21;Paraná
17/09/2024;Lápis;41;128.05;Rio Grande do Norte
17/09/2024;Caderno;44;186.81;Minas Gerais
17/09/2024;Régua;7;46.57;Rio Grande do Norte
17/09/2024;Régua;90;27.72;Amapá
17/09/2024;Régua;77;88.92;Minas Gerais
17/09/2024;Marcador;65;97.65;Rondônia
17/09/2024;Agenda;49;11.68;Santa Catarina
17/09/2024;Agenda;13;155.48;Acre
17/09/2024;Caderno;73;56.02;Ceará
18/09/2024;Régua;45;159.93;Mato Grosso
18/09/2024;Agenda;49;45.41;Rio de Janeiro
18/09/2024;Marcador;36;171.56;Amapá
18/09/2024;Marcador;95;122.05;Amapá
18/09/2024;Caderno;30;174.89;Paraíba
19/09/2024;Caderno;98;10.24;Rio de Janeiro
19/09/2024;Régua;100;125.53;Santa Catarina
19/09/2024;Lápis;35;14.6;Santa Catarina
19/09/2024;Caderno;98;149.07;Ceará
19/09/2024;Caderno;59;31.78;Minas Gerais
19/09/2024;Régua;98;65.14;Bahia
19/09/2024;Marcador;69;54.1;Paraná
19/09/2024;Agenda;82;188.68;Piauí
19/09/2024;Marcador;52;106.9;Espírito Santo
20/09/2024;Régua;64;63.09;Rio de Janeiro
20/09/2024;Caderno;17;46.46;São Paulo
20/09/2024;Estojo;87;55.57;Ceará
20/09/2024;Marcador;53;28.77;Acre
20/09/2024;Caneta;29;102.09;Sergipe
20/09/2024;Régua;14;63.69;Bahia
20/09/2024;Marcador;62;93.44;Paraná
20/09/2024;Caneta;88;93.65;Roraima
20/09/2024;Marcador;82;184.34;Distrito Federal
20/09/2024;Lápis;82;19.18;Amapá
20/09/2024;Caneta;76;193.17;Mato Grosso do Sul
20/09/2024;Régua;63;177.24;São Paulo
20/09/2024;Lápis;44;30.56;Goiás
21/09/2024;Lápis;72;193.06;Rio de Janeiro
21/09/2024;Régua;52;87.7;Goiás
21/09/2024;Régua;70;182.94;Santa Catarina
21/09/2024;Agenda;71;6.93;Paraíba
21/09/2024;Borracha;59;91.97;Alagoas
21/09/2024;Caneta;34;44.84;Maranhão
21/09/2024;Estojo;88;53.72;Distrito Federal
21/09/2024;Estojo;53;153.63;Rondônia
21/09/2024;Borracha;18;8.88;Roraima
21/09/2024;Borracha;52;112.98;Santa Catarina
21/09/2024;Régua;83;72.97;Distrito Federal
22/09/2024;Borracha;64;55.33;Rio Grande do Sul
22/09/2024;Borracha;9;92.11;Sergipe
22/09/2024;Lápis;97;121;Rio de Janeiro
22/09/2024;Caderno;75;144.65;Espírito Santo
22/09/2024;Borracha;82;178.87;Mato Grosso do Sul
22/09/2024;Lápis;14;87.63;Alagoas
23/09/2024;Estojo;66;194.3;Alagoas
23/09/2024;Caneta;30;12.69;Pará
23/09/2024;Caderno;61;148.17;Santa Catarina
23/09/2024;Agenda;47;20.62;Acre
23/09/2024;Lápis;37;67.73;São Paulo
23/09/2024;Estojo;50;184.71;Santa Catarina
23/09/2024;Caneta;51;56.91;Amazonas
23/09/2024;Caderno;47;83.25;Alagoas
23/09/2024;Caderno;7;87.15;Goiás
23/09/2024;Marcador;13;19.3;Sergipe
23/09/2024;Caneta;90;125.32;Paraíba
24/09/2024;Borracha;83;123.35;Minas Gerais
24/09/2024;Estojo;14;6.22;Maranhão
24/09/2024;Borracha;66;46.94;Amapá
24/09/2024;Agenda;35;137.64;Pernambuco
24/09/2024;Borracha;96;122.13;Rio de Janeiro
24/09/2024;Borracha;11;141.3;Rio Grande do Norte
24/09/2024;Caneta;26;133.71;Tocantins
24/09/2024;Caderno;13;27.06;Amapá
24/09/2024;Lápis;98;36.05;Sergipe
24/09/2024;Agenda;19;188.29;Maranhão
25/09/2024;Lápis;69;113.44;Rio de Janeiro
25/09/2024;Régua;38;50.3;Tocantins
25/09/2024;Caderno;36;36.72;Paraíba
25/09/2024;Caderno;86;198.7;Alagoas
25/09/2024;Marcador;67;141.33;Acre
25/09/2024;Borracha;94;144.52;Paraíba
25/09/2024;Caderno;99;198.79;Mato Grosso do Sul
25/09/2024;Régua;87;110.56;Tocantins
25/09/2024;Estojo;14;129.27;Paraíba
25/09/2024;Lápis;81;41.35;Rio Grande do Norte
25/09/2024;Caneta;15;119.66;Paraná
25/09/2024;Régua;30;140.85;Maranhão
25/09/2024;Caneta;15;70.19;Amazonas
25/09/2024;Agenda;96;139.93;Pernambuco
25/09/2024;Régua;74;16.03;Espírito Santo
26/09/2024;Marcador;42;131.49;Roraima
26/09/2024;Agenda;50;32.69;Ceará
26/09/2024;Borracha;52;67.45;Minas Gerais
26/09/2024;Régua;48;90.08;Tocantins
26/09/2024;Borracha;1;172.68;Espírito Santo
26/09/2024;Marcador;89;128.22;Mato Grosso do Sul
26/09/2024;Agenda;48;172.58;Espírito Santo
26/09/2024;Agenda;96;84.1;Santa Catarina
27/09/2024;Lápis;69;75.5;Santa Catarina
27/09/2024;Marcador;85;196.59;Minas Gerais
27/09/2024;Borracha;13;191.51;Rio Grande do Sul
27/09/2024;Agenda;51;52.78;Amazonas
27/09/2024;Régua;27;55.45;Santa Catarina
28/09/2024;Caderno;86;112.93;São Paulo
28/09/2024;Régua;74;158.41;Goiás
28/09/2024;Estojo;87;89.48;Mato Grosso
28/09/2024;Caneta;35;16.61;Rio Grande do Sul
28/09/2024;Estojo;7;192.68;Paraná
28/09/2024;Agenda;66;133.91;Roraima
29/09/2024;Régua;16;98.75;Goiás
29/09/2024;Agenda;35;144.74;Amazonas
29/09/2024;Borracha;100;160.8;Mato Grosso do Sul
29/09/2024;Estojo;47;93.97;Pará
29/09/2024;Caneta;47;138.84;Espírito Santo
29/09/2024;Caneta;27;22.34;Mato Grosso do Sul
29/09/2024;Estojo;1;149.04;Rio de Janeiro
29/09/2024;Caneta;87;26.6;Maranhão
30/09/2024;Estojo;56;24.15;Tocantins
30/09/2024;Agenda;90;21.35;Distrito Federal
30/09/2024;Borracha;64;128.7;Sergipe
30/09/2024;Agenda;73;67.28;Bahia
30/09/2024;Marcador;86;33.98;Sergipe
30/09/2024;Caderno;64;122.55;Alagoas
30/09/2024;Lápis;46;68.81;Mato Grosso do Sul
30/09/2024;Marcador;80;45.41;Pernambuco
30/09/2024;Marcador;95;146.97;Amapá
30/09/2024;Caderno;49;120.83;Acre
30/09/2024;Lápis;27;148.89;Tocantins
30/09/2024;Lápis;31;86.2;Mato Grosso do Sul
01/10/2024;Lápis;73;173.65;Pará
01/10/2024;Caneta;98;172.13;São Paulo
01/10/2024;Caderno;83;167.44;Espírito Santo
01/10/2024;Régua;45;23.41;Roraima
01/10/2024;Régua;85;108.94;Piauí
02/10/2024;Agenda;51;127.65;Rio Grande do Norte
02/10/2024;Régua;38;195.27;Rondônia
02/10/2024;Agenda;29;185.13;Amapá
02/10/2024;Marcador;61;70.34;Pará
02/10/2024;Agenda;68;67.5;Pará
02/10/2024;Agenda;23;120.76;Goiás
02/10/2024;Lápis;67;62.94;Maranhão
02/10/2024;Caderno;62;55.97;Bahia
02/10/2024;Caneta;87;30.95;Roraima
02/10/2024;Régua;74;33.75;Tocantins
02/10/2024;Estojo;38;151.54;Roraima
03/10/2024;Lápis;67;6.46;Rondônia
03/10/2024;Régua;35;130.66;Pernambuco
03/10/2024;Caderno;14;43.82;Paraíba
03/10/2024;Borracha;79;65.61;Sergipe
03/10/2024;Borracha;74;155.9;Santa Catarina
03/10/2024;Caneta;68;56.34;Espírito Santo
03/10/2024;Régua;85;166.07;Bahia
03/10/2024;Caderno;47;90.02;Pará
03/10/2024;Régua;45;47.89;Santa Catarina
03/10/2024;Marcador;89;90.18;Acre
04/10/2024;Caneta;78;192.22;Pará
04/10/2024;Borracha;49;29.54;Amazonas
04/10/2024;Marcador;16;147.51;Roraima
04/10/2024;Agenda;68;114.96;Acre
04/10/2024;Agenda;32;79.27;Rio Grande do Norte
05/10/2024;Caneta;62;135.97;São Paulo
05/10/2024;Caneta;97;135.61;Tocantins
05/10/2024;Marcador;86;137.65;Amapá
05/10/2024;Lápis;5;50.13;Tocantins
05/10/2024;Lápis;6;28.12;Rio Grande do Sul
05/10/2024;Marcador;56;72.23;Rio de Janeiro
05/10/2024;Marcador;96;15.8;Rio Grande do Norte
06/10/2024;Caderno;13;183.12;Piauí
06/10/2024;Lápis;41;135.12;Roraima
06/10/2024;Borracha;81;197.02;Roraima
06/10/2024;Caneta;8;166.27;Goiás
06/10/2024;Lápis;67;178.07;Espírito Santo
07/10/2024;Caderno;75;67.1;Rondônia
07/10/2024;Caderno;52;116.29;Distrito Federal
07/10/2024;Caneta;41;66.31;Alagoas
07/10/2024;Agenda;35;144.46;Espírito Santo
07/10/2024;Caderno;21;171.47;Rondônia
07/10/2024;Lápis;40;11.88;Pernambuco
07/10/2024;Lápis;51;102.44;Acre
07/10/2024;Caneta;80;76.55;Distrito Federal
07/10/2024;Borracha;22;38.55;Alagoas
07/10/2024;Lápis;17;126.3;Bahia
07/10/2024;Borracha;40;37.99;Rio Grande do Sul
07/10/2024;Caderno;44;160.44;Pará
07/10/2024;Caneta;84;140.83;Rondônia
08/10/2024;Marcador;45;124.52;Paraná
08/10/2024;Marcador;41;75.95;Paraíba
08/10/2024;Agenda;28;83.92;Ceará
08/10/2024;Caderno;65;12;Amapá
08/10/2024;Caderno;54;80.03;Minas Gerais
08/10/2024;Régua;63;80.34;Roraima
08/10/2024;Marcador;20;16.67;Santa Catarina
08/10/2024;Caneta;77;135.32;Rio Grande do Norte
08/10/2024;Marcador;11;144.43;Mato Grosso
08/10/2024;Marcador;44;72.43;Amapá
08/10/2024;Caneta;61;143.18;Rondônia
08/10/2024;Régua;25;11.36;Bahia
09/10/2024;Régua;43;110.63;Tocantins
09/10/2024;Estojo;1;144.6;Tocantins
09/10/2024;Estojo;57;114.97;Espírito Santo
09/10/2024;Lápis;39;147.56;Maranhão
09/10/2024;Agenda;76;179.95;Alagoas
09/10/2024;Marcador;52;24.75;Sergipe
09/10/2024;Estojo;97;181.26;Acre
09/10/2024;Agenda;88;194.51;Amapá
10/10/2024;Régua;89;106.44;São Paulo
10/10/2024;Marcador;80;71;Sergipe
10/10/2024;Caneta;79;104.56;Sergipe
10/10/2024;Caneta;38;22.53;Amazonas
10/10/2024;Régua;2;84.33;Amapá
10/10/2024;Estojo;7;150.01;Sergipe
10/10/2024;Marcador;23;150.74;Alagoas
10/10/2024;Marcador;71;148.82;Acre
10/10/2024;Caderno;35;82.78;Roraima
10/10/2024;Estojo;23;25.29;Acre
10/10/2024;Caderno;12;198.37;Maranhão
10/10/2024;Marcador;65;161.78;Tocantins
10/10/2024;Estojo;11;136.95;Ceará
11/10/2024;Marcador;93;132.2;Santa Catarina
11/10/2024;Agenda;100;23.46;Paraná
11/10/2024;Lápis;57;59.52;Tocantins
11/10/2024;Estojo;67;132.11;São Paulo
11/10/2024;Borracha;20;173.54;Mato Grosso do Sul
11/10/2024;Estojo;83;166.83;Mato Grosso
11/10/2024;Borracha;85;183.5;Sergipe
11/10/2024;Caderno;36;15.8;Piauí
11/10/2024;Lápis;2;186.82;Distrito Federal
11/10/2024;Lápis;41;68.04;Ceará
11/10/2024;Régua;7;161.54;Minas Gerais
11/10/2024;Caderno;59;108.61;Paraná
12/10/2024;Borracha;70;31.89;São Paulo
12/10/2024;Caderno;61;192.64;Maranhão
12/10/2024;Estojo;19;44.23;Paraíba
12/10/2024;Borracha;65;10.55;Paraíba
12/10/2024;Agenda;26;78.45;Amazonas
12/10/2024;Caderno;35;58.97;Ceará
12/10/2024;Lápis;28;144.41;Espírito Santo
12/10/2024;Marcador;4;111.62;Tocantins
12/10/2024;Régua;46;121.96;Rio Grande do Norte
13/10/2024;Caneta;7;112.52;Mato Grosso
13/10/2024;Marcador;68;20.87;Rio Grande do Norte
13/10/2024;Régua;87;157.76;Mato Grosso do Sul
13/10/2024;Borracha;27;78.21;Rio de Janeiro
13/10/2024;Borracha;31;64.01;Goiás
14/10/2024;Agenda;6;28.76;Rio de Janeiro
14/10/2024;Agenda;50;190.47;Paraíba
14/10/2024;Régua;3;55.49;Minas Gerais
14/10/2024;Régua;89;6.6;Acre
14/10/2024;Agenda;35;82.38;Rio Grande do Norte
14/10/2024;Régua;94;88.19;Santa Catarina
14/10/2024;Caneta;19;103.77;Alagoas
14/10/2024;Estojo;24;73.68;Roraima
14/10/2024;Caneta;79;136.99;Rio de Janeiro
14/10/2024;Lápis;77;26.72;Rio de Janeiro
14/10/2024;Estojo;94;6.59;Goiás
14/10/2024;Borracha;90;41.01;Mato Grosso
14/10/2024;Agenda;15;46.11;Mato Grosso do Sul
14/10/2024;Régua;59;69.86;Minas Gerais
15/10/2024;Caderno;20;100.04;Alagoas
15/10/2024;Estojo;87;65.7;Minas Gerais
15/10/2024;Caneta;30;96.55;Espírito Santo
15/10/2024;Borracha;4;111.76;Alagoas
15/10/2024;Borracha;8;154.71;Bahia
15/10/2024;Estojo;95;181.76;Minas Gerais
15/10/2024;Estojo;15;52.91;Bahia
15/10/2024;Régua;64;163.77;Distrito Federal
16/10/2024;Estojo;71;57.41;Paraíba
16/10/2024;Marcador;74;122.5;Amapá
16/10/2024;Lápis;100;33.46;Goiás
16/10/2024;Agenda;18;109.39;Minas Gerais
16/10/2024;Marcador;66;184.86;Alagoas
16/10/2024;Caderno;25;146.53;Amazonas
16/10/2024;Caderno;51;41.14;Espírito Santo
16/10/2024;Régua;37;102.86;Paraíba
16/10/2024;Caderno;13;176.97;São Paulo
16/10/2024;Estojo;34;9.33;Rio Grande do Sul
16/10/2024;Estojo;89;138.11;Goiás
16/10/2024;Estojo;26;33.7;Amazonas
16/10/2024;Estojo;10;165.14;Roraima
16/10/2024;Estojo;98;16.08;Minas Gerais
17/10/2024;Caneta;55;171.23;Espírito Santo
17/10/2024;Caneta;29;151.8;Amapá
17/10/2024;Caneta;80;181.42;Santa Catarina
17/10/2024;Régua;41;123.21;Piauí
17/10/2024;Estojo;32;5.4;Bahia
17/10/2024;Agenda;64;146.41;Pará
17/10/2024;Estojo;80;66.02;Goiás
17/10/2024;Caderno;11;19.43;Rondônia
17/10/2024;Caneta;52;100.54;São Paulo
17/10/2024;Marcador;22;84.15;Mato Grosso do Sul
17/10/2024;Borracha;3;188.61;Amapá
17/10/2024;Borracha;70;190.48;Mato Grosso do Sul
18/10/2024;Estojo;84;109.86;Rio Grande do Norte
18/10/2024;Lápis;26;54.57;Pará
18/10/2024;Lápis;39;134.23;Mato Grosso do Sul
18/10/2024;Caderno;69;137.94;Maranhão
18/10/2024;Estojo;3;179.51;Rio Grande do Norte
18/10/2024;Borracha;39;73.26;Roraima
19/10/2024;Lápis;45;140.8;Bahia
19/10/2024;Caneta;42;21.29;Distrito Federal
19/10/2024;Lápis;92;44.04;Rondônia
19/10/2024;Marcador;68;184.41;Pernambuco
19/10/2024;Lápis;29;153.05;Paraná
20/10/2024;Estojo;43;133.68;Goiás
20/10/2024;Borracha;55;155.08;Sergipe
20/10/2024;Borracha;96;5.48;Bahia
20/10/2024;Lápis;56;158.2;Bahia
20/10/2024;Marcador;92;115.14;Paraná
21/10/2024;Lápis;17;131.76;São Paulo
21/10/2024;Marcador;73;51.21;Ceará
21/10/2024;Agenda;86;91.14;São Paulo
21/10/2024;Caderno;92;182.16;Ceará
21/10/2024;Borracha;63;63.56;Mato Grosso
21/10/2024;Régua;71;130.47;Rio Grande do Norte
21/10/2024;Borracha;30;189.03;Bahia
21/10/2024;Borracha;64;101.41;Maranhão
21/10/2024;Caneta;15;50.02;Rio Grande do Sul
21/10/2024;Borracha;15;193.82;Rio Grande do Sul
22/10/2024;Estojo;72;64.81;Minas Gerais
22/10/2024;Lápis;9;85.61;Alagoas
22/10/2024;Régua;94;30.4;Piauí
22/10/2024;Caderno;34;87.96;Distrito Federal
22/10/2024;Borracha;97;21.47;Ceará
22/10/2024;Caneta;30;174.34;Tocantins
22/10/2024;Estojo;24;136.39;Rio de Janeiro
23/10/2024;Agenda;49;170.6;Minas Gerais
23/10/2024;Caderno;57;21.05;Espírito Santo
23/10/2024;Caderno;47;16.86;Paraná
23/10/2024;Régua;91;179.07;Rio Grande do Sul
23/10/2024;Marcador;55;138.77;Bahia
23/10/2024;Caneta;43;45.7;Mato Grosso do Sul
23/10/2024;Estojo;71;133.3;Piauí
23/10/2024;Marcador;73;121.6;São Paulo
24/10/2024;Borracha;62;67.98;Bahia
24/10/2024;Agenda;67;17.11;Rio de Janeiro
24/10/2024;Marcador;16;122.91;Distrito Federal
24/10/2024;Borracha;56;72.67;Alagoas
24/10/2024;Caderno;7;54.17;Amazonas
24/10/2024;Marcador;16;101.9;Paraíba
24/10/2024;Caderno;43;90.76;Paraíba
24/10/2024;Lápis;10;181.59;Distrito Federal
24/10/2024;Caderno;94;169.35;Bahia
25/10/2024;Lápis;70;40.48;Roraima
25/10/2024;Régua;75;190.76;Piauí
25/10/2024;Borracha;84;141.31;Mato Grosso
25/10/2024;Caderno;21;59.27;Tocantins
25/10/2024;Estojo;93;10.35;Distrito Federal
25/10/2024;Estojo;73;146.49;Amazonas
25/10/2024;Lápis;17;145.56;Sergipe
25/10/2024;Marcador;7;5.94;Mato Grosso do Sul
26/10/2024;Estojo;95;113.92;Rondônia
26/10/2024;Caderno;58;143.39;Rio Grande do Norte
26/10/2024;Caneta;72;125.86;Rio Grande do Norte
26/10/2024;Régua;58;91.66;Rio Grande do Norte
26/10/2024;Caderno;8;44.7;Rio de Janeiro
26/10/2024;Agenda;89;128.04;Rio Grande do Norte
26/10/2024;Estojo;45;130.06;Paraíba
26/10/2024;Caderno;98;118.55;Sergipe
26/10/2024;Marcador;26;131.61;Paraíba
27/10/2024;Borracha;86;68.52;Bahia
27/10/2024;Marcador;26;91.46;Amapá
27/10/2024;Lápis;43;151.21;Santa Catarina
27/10/2024;Marcador;28;35.57;Acre
27/10/2024;Agenda;92;187.84;Distrito Federal
27/10/2024;Marcador;57;108.92;Espírito Santo
27/10/2024;Agenda;31;14.21;Amapá
27/10/2024;Marcador;92;8.23;Bahia
28/10/2024;Marcador;58;127.85;Bahia
28/10/2024;Marcador;79;129.85;Goiás
28/10/2024;Lápis;34;76.14;Pará
28/10/2024;Agenda;37;132.57;Roraima
28/10/2024;Estojo;78;183.19;Roraima
